1.083462414863860914e+02,1.082812450504878967e+02,1.082103356962540346e+02,1.081346042224147794e+02,1.080537533223734243e+02,1.079690163503216951e+02,1.078832379631126202e+02,1.077953823063343179e+02,1.077097233256097439e+02,1.076248229537128083e+02,1.075449787907443948e+02,1.074719108324338350e+02,1.074048509632574024e+02,1.073482127391818466e+02,1.073020703469814379e+02,1.072683321855474361e+02,1.072469185117227823e+02,1.072401020951869981e+02,1.072467936368172587e+02,1.072685098306619267e+02,1.073031207111942962e+02,1.073511951932914172e+02,1.074114086833300945e+02,1.074822360307747715e+02,1.075620475840206183e+02,1.076496912309074645e+02,1.077441651526685149e+02,1.078413217866231264e+02,1.079419134775944684e+02,1.080439281054486145e+02,1.081448453991888101e+02,1.082445089520433044e+02,1.083395228731333617e+02,1.084294815188525689e+02,1.085116378750573034e+02,1.085867174727036399e+02
1.083008939923331440e+02,1.082181225662765911e+02,1.081271168443444282e+02,1.080280360984281032e+02,1.079218708577741808e+02,1.078103258371991302e+02,1.076939274151465185e+02,1.075748756701537587e+02,1.074559152117211767e+02,1.073390478543279301e+02,1.072265573884530312e+02,1.071210348495982174e+02,1.070264595080170835e+02,1.069428325161580489e+02,1.068750218959444851e+02,1.068244681122047979e+02,1.067919459810696878e+02,1.067797577232876876e+02,1.067881589777174867e+02,1.068166547746218242e+02,1.068644875235934677e+02,1.069312088796201579e+02,1.070147260275567618e+02,1.071130637347644239e+02,1.072233427735149434e+02,1.073425421305407923e+02,1.074689193052591492e+02,1.076003840655693153e+02,1.077330216700327838e+02,1.078662054565313611e+02,1.079973996784486161e+02,1.081226290708362683e+02,1.082429477333588039e+02,1.083541879238213568e+02,1.084558895129810452e+02,1.085496211848340664e+02
1.082492359854487205e+02,1.081471071622606814e+02,1.080330743605208426e+02,1.079080184889631226e+02,1.077722646734917475e+02,1.076273547545659142e+02,1.074747184851639048e+02,1.073174443040581991e+02,1.071583361309855462e+02,1.069986631101781001e+02,1.068442349217049383e+02,1.066973979131345516e+02,1.065631291682532975e+02,1.064449718183065698e+02,1.063469174976361984e+02,1.062723289234193800e+02,1.062242540188286313e+02,1.062046710775007199e+02,1.062139472978856958e+02,1.062527544022717763e+02,1.063198527112473926e+02,1.064121628636904120e+02,1.065279625487899438e+02,1.066623200402807612e+02,1.068124755034568381e+02,1.069746986235131061e+02,1.071431096177787623e+02,1.073160001567102171e+02,1.074897039163953849e+02,1.076603996638399394e+02,1.078263766931310528e+02,1.079845544479217381e+02,1.081328811019964888e+02,1.082695742055285137e+02,1.083921068838848356e+02,1.085077865081090920e+02
1.081913909258822599e+02,1.080679337725889013e+02,1.079282835115516690e+02,1.077729326916498422e+02,1.076021510893891815e+02,1.074176302503013716e+02,1.072213052071966928e+02,1.070157579290930130e+02,1.068045305242807927e+02,1.065908667035178183e+02,1.063799399594984294e+02,1.061773808859399679e+02,1.059892960737575294e+02,1.058218471151840419e+02,1.056808897806863996e+02,1.055726500246532709e+02,1.055017353981858008e+02,1.054710901014108373e+02,1.054827296412016580e+02,1.055359343987772007e+02,1.056290232877286570e+02,1.057586030306271283e+02,1.059189161638749255e+02,1.061047621843100615e+02,1.063098029731951470e+02,1.065278420100396062e+02,1.067524692082914868e+02,1.069800070330964132e+02,1.072039386261752441e+02,1.074217524613854096e+02,1.076303804292918898e+02,1.078267463593612376e+02,1.080083580586179295e+02,1.081735782312314171e+02,1.083206971717259393e+02,1.084604615672234900e+02
1.081275964077622262e+02,1.079793758224149229e+02,1.078106591948806283e+02,1.076205743946998297e+02,1.074081296042228502e+02,1.071762498316911518e+02,1.069259399108097881e+02,1.066594417474147036e+02,1.063806605251530044e+02,1.060945597964909126e+02,1.058078233100871870e+02,1.055276552092662286e+02,1.052639260406972568e+02,1.050243714519761085e+02,1.048207359321795451e+02,1.046617320988078603e+02,1.045561252331484496e+02,1.045084665441371925e+02,1.045236189205214572e+02,1.045988632776815450e+02,1.047318088113515842e+02,1.049157802238382260e+02,1.051430120415836171e+02,1.054019851630632161e+02,1.056838779878293764e+02,1.059791696867631003e+02,1.062792747408850431e+02,1.065773986050642890e+02,1.068668544754852832e+02,1.071441524067119957e+02,1.074046578845615585e+02,1.076468198023415965e+02,1.078674242001890775e+02,1.080663108899706515e+02,1.082411429907858320e+02,1.084071491854846414e+02
1.080555167093917106e+02,1.078804838341389569e+02,1.076776278257821247e+02,1.074462288958492451e+02,1.071855575250615260e+02,1.068955993482707214e+02,1.065771944350230882e+02,1.062329114785744935e+02,1.058653353478537582e+02,1.054818020911053509e+02,1.050889659719998832e+02,1.046975530767865337e+02,1.043207460951651484e+02,1.039739492658580815e+02,1.036730530240749175e+02,1.034346931184246614e+02,1.032731025994059877e+02,1.031991845965173837e+02,1.032186967836579896e+02,1.033301583502950081e+02,1.035273428823830528e+02,1.037960688619096885e+02,1.041234405351414551e+02,1.044927248341286372e+02,1.048875133294987592e+02,1.052928602712869264e+02,1.056972997306307320e+02,1.060906265920662719e+02,1.064656606887006944e+02,1.068175528642177454e+02,1.071432500819042559e+02,1.074402027332856875e+02,1.077072658014522091e+02,1.079448991511228826e+02,1.081536491076154931e+02,1.083476050176964804e+02
1.079756997417830462e+02,1.077699318373926616e+02,1.075287007243642421e+02,1.072483981942859401e+02,1.069292688443890000e+02,1.065668238543662909e+02,1.061626256174323260e+02,1.057162826777989295e+02,1.052295338878979720e+02,1.047087319396228366e+02,1.041638604053457726e+02,1.036053860605618837e+02,1.030560200829884963e+02,1.025350744071811420e+02,1.020747578371892104e+02,1.017048083391655808e+02,1.014503648716242168e+02,1.013289472551258399e+02,1.013530953210910610e+02,1.015266907461234069e+02,1.018316281956953304e+02,1.022431982895415530e+02,1.027345489704376007e+02,1.032780376886439768e+02,1.038465136975140268e+02,1.044145760515065575e+02,1.049672411899090463e+02,1.054926620631142242e+02,1.059816251889663903e+02,1.064308770402961244e+02,1.068384402148024463e+02,1.072030478346227511e+02,1.075257038061654811e+02,1.078069316668196791e+02,1.080534079450930420e+02,1.082818320271320403e+02
1.078864500505901560e+02,1.076449779393953605e+02,1.073589066466152815e+02,1.070218048325487530e+02,1.066304906211712478e+02,1.061792107597421762e+02,1.056632506055598242e+02,1.050805208178953905e+02,1.044278170710517770e+02,1.037109656219238047e+02,1.029326853656848186e+02,1.021135901323501685e+02,1.012761223524435650e+02,1.004604523411148165e+02,9.971635228557232722e+01,9.908941881654689610e+01,9.865141793502965584e+01,9.845390173680942780e+01,9.848336797171126022e+01,9.877418486364041428e+01,9.928148223467275102e+01,9.995854726741153229e+01,1.007461332899310662e+02,1.015823570972463727e+02,1.024330353007171084e+02,1.032543342661412140e+02,1.040309363815028405e+02,1.047436461113644555e+02,1.053898707189013919e+02,1.059676939869401906e+02,1.064796986248659323e+02,1.069279548069045518e+02,1.073176935579464271e+02,1.076523122115598312e+02,1.079421370184460898e+02,1.082078123372950813e+02
1.077866069604764050e+02,1.075045263634293349e+02,1.071660108831015918e+02,1.067607205523250116e+02,1.062812037629458075e+02,1.057158325251784703e+02,1.050529493625577970e+02,1.042822345995493549e+02,1.033912802795521202e+02,1.023720663686449939e+02,1.012228813084462047e+02,9.995873408732963128e+01,9.859616782820152991e+01,9.720669156145535794e+01,9.587649605667468222e+01,9.471340583353614306e+01,9.387172787544677988e+01,9.349135132239626955e+01,9.355780809344899751e+01,9.411394674374892588e+01,9.508651191956974458e+01,9.628627363684535112e+01,9.767876011010076809e+01,9.906352969985840673e+01,1.004128365679295030e+02,1.016645731893849529e+02,1.027872274847761105e+02,1.037828302489216128e+02,1.046518191566871963e+02,1.054053794692832327e+02,1.060529936874756061e+02,1.066076890841057576e+02,1.070795225790246121e+02,1.074769930353878635e+02,1.078173387390718005e+02,1.081245528611232203e+02
1.076743681467790026e+02,1.073468634613826964e+02,1.069458538233546392e+02,1.064582028142742729e+02,1.058678824528979732e+02,1.051539671668304550e+02,1.042933868327671547e+02,1.032541320563440479e+02,1.020052773993926820e+02,1.004985354487794069e+02,9.870625084933604398e+01,9.658775751997805514e+01,9.417881664735703851e+01,9.147351077343515158e+01,8.865579755973860188e+01,8.602462082909413255e+01,8.413621119242779400e+01,8.289699299965070622e+01,8.301871532951656718e+01,8.446077537461088980e+01,8.693116734303433191e+01,8.946247912211671860e+01,9.234024248300531212e+01,9.497378554225150538e+01,9.731843827382928680e+01,9.934964191437302361e+01,1.010695069908624504e+02,1.025113690392822434e+02,1.037110341524915924e+02,1.047097797659147602e+02,1.055402618041995311e+02,1.062307995622080909e+02,1.068038364129071169e+02,1.072769298016891355e+02,1.076768733427714437e+02,1.080313644358457168e+02
1.075490892911284533e+02,1.071672106766331751e+02,1.066927274478175889e+02,1.061044522447424185e+02,1.053730950443770240e+02,1.044633069856368763e+02,1.033245831127072876e+02,1.018872889895351079e+02,1.000573016155623378e+02,9.771322499646218773e+01,9.465318219193802918e+01,9.063346947697226597e+01,8.547485050473507329e+01,7.847384891894250813e+01,6.981058427986232573e+01,6.117629170516977410e+01,5.239998534906114003e+01,5.620111307235182352e+01,5.774749578184538734e+01,5.646511578493253580e+01,6.272218001130816134e+01,7.410086550888459556e+01,8.069538863583184707e+01,8.707706524386054525e+01,9.197985497259679732e+01,9.570384070120479691e+01,9.855399414738523944e+01,1.007566728977787704e+02,1.024786489597002657e+02,1.038334694795873077e+02,1.049147230885762241e+02,1.057824368660962620e+02,1.064829005016767383e+02,1.070483081947688788e+02,1.075186068688343539e+02,1.079272889802054749e+02
1.074075705538243568e+02,1.069627589819107385e+02,1.063999513445447747e+02,1.056859282221116132e+02,1.047731264523723098e+02,1.035965250296220717e+02,1.020539182558357254e+02,9.999628932694835726e+01,9.715207186321003974e+01,9.309563992402780741e+01,8.714225250358278174e+01,7.737482779667551824e+01,6.486320424741275303e+01,4.494633995339249566e+01,4.259549165603013421e+01,5.284777554955439882e+01,4.995679441509832941e+01,4.485543165318313896e+01,3.928548608141332465e+01,3.331261064478076861e+01,2.578133798377032448e+01,1.055980207560111062e+01,4.245209526433961855e+01,6.616533508035000466e+01,8.077174601653845798e+01,8.915623724976855158e+01,9.453300752674842045e+01,9.819065150806605402e+01,1.007885115330712154e+02,1.026986049954218885e+02,1.041365007542307950e+02,1.052433748759066532e+02,1.061067462648021120e+02,1.067849649425982363e+02,1.073390108263457705e+02,1.078101020746435381e+02
1.072481103648729430e+02,1.067295350000969023e+02,1.060594313822662258e+02,1.051859512756323625e+02,1.040322046312384003e+02,1.024767830307728786e+02,1.003145837933020346e+02,9.718197272501117823e+01,9.235232827838879643e+01,8.413280621906953627e+01,6.808608407759120951e+01,4.859968958760162394e+01,6.813672782360107760e+01,6.874993292920804322e+01,6.159589904652307979e+01,5.424443601417181782e+01,4.738212477126338484e+01,4.112804643661571191e+01,3.549449718698402023e+01,3.045475979682155909e+01,2.593562712028733230e+01,2.173154741397400969e+01,1.711425480103277152e+01,8.133780855391878006e+00,4.405902211150873171e+01,7.394813344247080522e+01,8.714365025787694208e+01,9.412593160614919441e+01,9.836493497484988779e+01,1.011730309743653606e+02,1.031471281389450780e+02,1.045854797249860155e+02,1.056607004354457899e+02,1.064803347353005449e+02,1.071337744117471971e+02,1.076785605018225453e+02
1.070677248878040615e+02,1.064616595453144186e+02,1.056585725740182227e+02,1.045811765377149527e+02,1.030995654384101385e+02,1.009905559746876236e+02,9.782217087331218863e+01,9.269271018966074394e+01,8.298017185087579151e+01,6.213084300136057436e+01,5.351971909826845319e+01,8.187638541384464475e+01,7.304564487553587071e+01,6.399091360435694043e+01,5.557153501057423739e+01,4.786150758786870085e+01,4.085177033712422912e+01,3.451812644524921581e+01,2.883691228865095013e+01,2.378959339519883898e+01,1.936193523880717748e+01,1.553458426504716705e+01,1.224872871624825343e+01,9.264141134207639183e+00,5.362746691925211806e+00,1.104541142358575279e+01,6.986375934232228246e+01,8.663531194633428356e+01,9.456296903269168297e+01,9.903159850164144018e+01,1.018516322480150365e+02,1.037638754159629286e+02,1.051259760726790944e+02,1.061243358644648112e+02,1.068998158670839587e+02,1.075293466858278748e+02
1.068620989937923440e+02,1.061497874465973013e+02,1.051828401434672031e+02,1.038359493174943537e+02,1.018899658245885718e+02,9.890659619433334626e+01,9.390179893940762668e+01,8.430865930883287263e+01,6.161762994587190434e+01,8.250185993789263250e+01,8.752328221220615490e+01,7.694998747167534248e+01,6.701657435451629397e+01,5.784193909446501891e+01,4.942100493446713472e+01,4.172238983574197135e+01,3.470907158088878930e+01,2.834684387984361109e+01,2.260860221585828000e+01,1.747641835130040988e+01,1.294275453519244223e+01,9.010177498104056326e+00,5.687428193416350197e+00,2.971824466200460702e+00,8.079687455387756234e-01,2.311319088658598364e+00,1.059274964687688225e+01,7.063139285446051474e+01,8.794288395717312312e+01,9.582393086708820817e+01,1.000894456952158151e+02,1.027185116273894749e+02,1.044731624402617314e+02,1.057053079156959399e+02,1.066298236852136796e+02,1.073605840376678344e+02
1.066267419085535977e+02,1.057867263499722839e+02,1.046101196451804327e+02,1.028984546483973332e+02,1.002686694932998392e+02,9.584581129281220058e+01,8.702815937527030599e+01,6.176384768672285475e+01,9.151019165015557633e+01,9.295841272664986832e+01,8.174408649531731896e+01,7.116046462251522087e+01,6.131932097582247110e+01,5.223500270109929744e+01,4.388359503094609693e+01,3.622713089466900982e+01,2.922576395557748796e+01,2.284367905693982337e+01,1.705243877099912098e+01,1.183261517671866159e+01,7.175732530405864118e+00,3.085274829698434473e+00,1.593250822859192173e+00,4.464695483541285093e+00,6.682979511067977718e+00,8.262508840068802485e+00,9.639206566771315821e+00,1.660577004029890347e+01,7.410298974108664538e+01,9.051751218123112608e+01,9.756712039796737201e+01,1.013488404683730977e+02,1.036657986366462296e+02,1.052056774163234394e+02,1.063173165498652395e+02,1.071688741582014615e+02
1.063565397996074324e+02,1.053583625043372365e+02,1.039113350195559917e+02,1.016916380226408165e+02,9.798263751327475291e+01,9.077977315987301665e+01,7.156941867030472793e+01,7.839272579947707698e+01,9.854273634544280469e+01,8.744435518855506473e+01,7.639031051806385619e+01,6.594786281918554494e+01,5.622780871434475358e+01,4.724043983408906655e+01,3.895925007182546551e+01,3.134509954418465938e+01,2.435734794849903295e+01,1.795933527388268658e+01,1.212157710908277153e+01,6.823264393002114403e+00,2.055406877361388496e+00,3.468891425155491426e+00,7.158138047803596749e+00,1.027096568958883083e+01,1.275869954089656488e+01,1.456110737011679745e+01,1.565938368157963545e+01,1.650348502411914708e+01,2.639340345769036489e+01,8.006600638541456760e+01,9.367255853870476301e+01,9.946519755669753238e+01,1.026413080230250472e+02,1.046020822937339858e+02,1.059522366775500046e+02,1.069491242225196146e+02
