5.724501885238950141e+06,5.837277775026703253e+06,5.943149336352309212e+06,6.038074712298494764e+06,6.125713129001040012e+06,6.205156491611538455e+06,6.277195397831335664e+06,6.342240279135121033e+06,6.401043327132224105e+06,6.453971595130559988e+06,6.501730154117935337e+06,6.544648113763208501e+06,6.583136871823196299e+06,6.618864626945895143e+06,6.647978124609438702e+06,6.674855804937563837e+06,6.698393567952989601e+06,6.718392551213699393e+06,6.735379961636029184e+06,6.749890587389245629e+06,6.760157392828918993e+06,6.768178116944263689e+06,6.773292149433515966e+06,6.775586717547081411e+06,6.775111035744475201e+06,6.771615576170045882e+06,6.765320030072608963e+06,6.755839554931706749e+06,6.742911539629418403e+06,6.727054787595769390e+06,6.704964998865223490e+06,6.677506800574189052e+06,6.642713421323675662e+06,6.596646187718280591e+06,6.534865188507301733e+06,6.449492940220939927e+06
5.602155765083587728e+06,5.733146960226318799e+06,5.853983128002708778e+06,5.964521329266470857e+06,6.064764906144926324e+06,6.155290120202816091e+06,6.236743618447196670e+06,6.310059651535627432e+06,6.375976724445233122e+06,6.435116046751310118e+06,6.488292719570344314e+06,6.535896133981703781e+06,6.578136703677171841e+06,6.615810680707303807e+06,6.649027233970171772e+06,6.677902821156914346e+06,6.702904490019830875e+06,6.723949959158144891e+06,6.741270390315256082e+06,6.754963518542439677e+06,6.765081917013103142e+06,6.771752437606172636e+06,6.775348790635873564e+06,6.774646616858966649e+06,6.770719877122284845e+06,6.763768685442832299e+06,6.752124152320081368e+06,6.736872807293205522e+06,6.717120083234157413e+06,6.692246064351086505e+06,6.661276592862837017e+06,6.622654016794493422e+06,6.574080201573695056e+06,6.511876115372219123e+06,6.430512578726250678e+06,6.322834096234275959e+06
5.484800923527300358e+06,5.632793903903582133e+06,5.769183033976998180e+06,5.893156513061573729e+06,6.005757227119446732e+06,6.106021974043475464e+06,6.196498694686731324e+06,6.277610765087797306e+06,6.350376594026418403e+06,6.415899723588198423e+06,6.474192280359906144e+06,6.525557466109570116e+06,6.571886188750230707e+06,6.612559485965596512e+06,6.648249496305429377e+06,6.679160631058889441e+06,6.705620668122232892e+06,6.727622355988339521e+06,6.745233781302799471e+06,6.758704633506886661e+06,6.768098496534559876e+06,6.773345697994263843e+06,6.774453234556702897e+06,6.771604033031441271e+06,6.764485690528530627e+06,6.752922495804728940e+06,6.736873151094163768e+06,6.715939053011517972e+06,6.689404333637174219e+06,6.656607199591204524e+06,6.616270397110952064e+06,6.566590717046142556e+06,6.505180336618274450e+06,6.427776328754745424e+06,6.329966489436514676e+06,6.201502744748489000e+06
5.374425905328772031e+06,5.536458132747455500e+06,5.687008442310582846e+06,5.823874069596747868e+06,5.947557822570819408e+06,6.057945137106988579e+06,6.156949306876112707e+06,6.245233578963210806e+06,6.324483717109882273e+06,6.395750120473852381e+06,6.458292960032723844e+06,6.514394149183911271e+06,6.564177852271883748e+06,6.608024164406329393e+06,6.646080292829561047e+06,6.679304324736370705e+06,6.707060484905583784e+06,6.729794165714632720e+06,6.747760660164002329e+06,6.761369593584081158e+06,6.769703665735196322e+06,6.773500668658533134e+06,6.774595747108394280e+06,6.767302046158279292e+06,6.758313450448800810e+06,6.741636031036588363e+06,6.720636952263696119e+06,6.694061145730358548e+06,6.661110389280276373e+06,6.620431438708991744e+06,6.570984143950819038e+06,6.510826873224630021e+06,6.437316690837447532e+06,6.345597659606663510e+06,6.230118446814633906e+06,6.085388101238907315e+06
5.264307965762013569e+06,5.444129489727729931e+06,5.607712308190484531e+06,5.756651886442105286e+06,5.890496639610109851e+06,6.010300235443198122e+06,6.117366219381621107e+06,6.213049168766388670e+06,6.298365615192122757e+06,6.374666039230358787e+06,6.442348421472889371e+06,6.503201907444909215e+06,6.556047546030870639e+06,6.602435151962360367e+06,6.643128495771372691e+06,6.677874587691869587e+06,6.708420887901454233e+06,6.730979073305048980e+06,6.749277863289839588e+06,6.762383898235905915e+06,6.770114633010060526e+06,6.772784253951006569e+06,6.770205250188564882e+06,6.762376907824586146e+06,6.749197400468345731e+06,6.729517555708066560e+06,6.704166755381248891e+06,6.671735062413496897e+06,6.632511380890215747e+06,6.584175739968114533e+06,6.526077259223754518e+06,6.456389070241761394e+06,6.370437185054456815e+06,6.265177215558919124e+06,6.134838222768547945e+06,5.973417446023301221e+06
5.160665057908935472e+06,5.353976381786826067e+06,5.530916178386172280e+06,5.691190312894565985e+06,5.835240220654066652e+06,5.963704885431614704e+06,6.078516977960699238e+06,6.180879979931552894e+06,6.272165104032847099e+06,6.356843758290140890e+06,6.425756924831034616e+06,6.489866204844190739e+06,6.546243620277618058e+06,6.595647105635630898e+06,6.639153637618469074e+06,6.675535611840443686e+06,6.706032720855339430e+06,6.730507045723187737e+06,6.749600702068479732e+06,6.762640727637847885e+06,6.769898952336504124e+06,6.771504009613639675e+06,6.767061866060596891e+06,6.756600547416636720e+06,6.740481014341506176e+06,6.716861494985637255e+06,6.686995554771296680e+06,6.649698599415832199e+06,6.603812076143104583e+06,6.548613581716306508e+06,6.481933417978968471e+06,6.402269328089384362e+06,6.305203503464138135e+06,6.187743418288029730e+06,6.043682674841552973e+06,5.866287685256886296e+06
5.060829584785107523e+06,5.267426464796651155e+06,5.456609179280342534e+06,5.627790135820648633e+06,5.781028883878028952e+06,5.918061682074268349e+06,6.040703894706792198e+06,6.149427039559252560e+06,6.245808545235876925e+06,6.332078106685918756e+06,6.408482129806665704e+06,6.476232665119442157e+06,6.535584372843053192e+06,6.587708162396173924e+06,6.632968133321581408e+06,6.671161608101117425e+06,6.703966705519112758e+06,6.729643816500753164e+06,6.748474268109187484e+06,6.761674238690278493e+06,6.768647650932317600e+06,6.769017985558290035e+06,6.763417893529142253e+06,6.750703753981254064e+06,6.730996815638693981e+06,6.704379399390448816e+06,6.669902127587556839e+06,6.630439201031226665e+06,6.576031435248407535e+06,6.513774933689239435e+06,6.441152547256072052e+06,6.349936269525524229e+06,6.242065303627875634e+06,6.112062355648018420e+06,5.954336502959766425e+06,5.762835693617162295e+06
4.965208170909662731e+06,5.184045800442032516e+06,5.384613276590268128e+06,5.565943637894349173e+06,5.728262738194787875e+06,5.873181210164246149e+06,6.002150167101958767e+06,6.116929399076590315e+06,6.218964798431254923e+06,6.309746048197726719e+06,6.389845824319460429e+06,6.460589267817970365e+06,6.523088666071635671e+06,6.577836883573189378e+06,6.624917598475156352e+06,6.665063997203979641e+06,6.697820533611794002e+06,6.724483699014565907e+06,6.746166904369781725e+06,6.759752505772623233e+06,6.767046851254059002e+06,6.765776565135451034e+06,6.758846143563778140e+06,6.744163535872234032e+06,6.721881139684856869e+06,6.691560364445190877e+06,6.652849036929068156e+06,6.605306314287025481e+06,6.547669867147817276e+06,6.479656649571456015e+06,6.396257635467979126e+06,6.298278252044553868e+06,6.180523840373966843e+06,6.039738652185169980e+06,5.868781376668003388e+06,5.663835285956384614e+06
4.872368332353519276e+06,5.105871138859193772e+06,5.314776143919383176e+06,5.505493243965000845e+06,5.676486330494818278e+06,5.828997578646203503e+06,5.964320606522451155e+06,6.089393534364971332e+06,6.191620991086432710e+06,6.286011804567698389e+06,6.369491314289504662e+06,6.442760228729420342e+06,6.507870400437773205e+06,6.562548409708136693e+06,6.614820700165290385e+06,6.653590713215247728e+06,6.689238000756692141e+06,6.714147206878692843e+06,6.736118161514963955e+06,6.752493027623780072e+06,6.764478477084131911e+06,6.762861302933545783e+06,6.753197039358687587e+06,6.739171803074114025e+06,6.712332156400338747e+06,6.679021554974196479e+06,6.636353390826806426e+06,6.583567777526644059e+06,6.521112879040136933e+06,6.445440028143526055e+06,6.354746418558468111e+06,6.248642557261265814e+06,6.120505031283634715e+06,5.968209024142238311e+06,5.785758995365649462e+06,5.568766512408000417e+06
4.783235253295305185e+06,5.025361873761221766e+06,5.246962470052089542e+06,5.446708423146175221e+06,5.625817958820020780e+06,5.785042650647266768e+06,5.926730278312823735e+06,6.052763817179001868e+06,6.163217234967989847e+06,6.260018768519982696e+06,6.345646212944947183e+06,6.419790200870394707e+06,6.485223462328804657e+06,6.536342873167769052e+06,6.590806704246615991e+06,6.621477331138550304e+06,6.652877193967896514e+06,6.681184025250378996e+06,6.707972504961626604e+06,6.738111900916475803e+06,6.745494543429035693e+06,6.751267720446557738e+06,6.748339232705308124e+06,6.728413837797166780e+06,6.702547809842493385e+06,6.666663924027598463e+06,6.619653414230820723e+06,6.562044604351850227e+06,6.493342607013463974e+06,6.410808342629512772e+06,6.316410876438363455e+06,6.199423148581106216e+06,6.063146076521947049e+06,5.900870186084093526e+06,5.706971514805553481e+06,5.477312392213180661e+06
